Unnamed: 0,index,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,song,year,artist,genre,original_genre,lyrics,word_count
15794,331928,0.8888888888888888,1.3240740740740742,0.6713286713286712,0.1153846153846154,108.0,588534,0.2857142857142857,0.006716417910447761,0.008865372361760734,0.010447761194029851,0.010447761194029851,0.006716417910447761,0.008865372361760734,0.010447761194029851,0.0014925373134328358,0.0,1.0,soul-brother-clifford,2006,the-equals,Rock,Rock,"Soul
Soul
Soul
Brother Clifford
Play that organ sound
Play with fingers of fire
Play that organ sound
Brother Clifford plays the organ
In the local Baptist church
And to all the congregation
He can make the organ talk
Saturday the church is jampacked
People come from miles around
Suddenly the airs electric
When Brother Clifford takes the stand
Sister Virgin youre an cold cow
Watcha gonna do 
Johnny
Youre a little scoundrel
Im gonna tan your hide for you
Sister Virgin
Reached her hand out
To give Johnny one around the ear
Caught an old man who was napping
And she got one back
No fear",108.0
6358,112574,0.5647058823529412,0.8411764705882353,0.6713286713286714,0.125,170.0,279571,0.6666666666666666,0.010447761194029851,0.007938991212449295,0.016417910447761194,0.016417910447761194,0.010447761194029851,0.007938991212449295,0.016417910447761194,0.005970149253731343,1.0,0.0,minor-stab,2008,andrew-bird-s-bowl-of-fire,Indie,Indie,"Some people was an angry thin skinned man
Couldnt get along with his one man band
Quarter stick rocket and nails in his pocket
And a crying shame some people is his name
Oh poor old Pierrot some people
What an unfortunate name
Some people have the low down notion
He is the one to blame
He used to take the train from old Parnassus to Madrid
Hustles up a little under fifty quid
Underneath the shell is an angry fire
But whos the first to jump on the pyre
Oh poor old Pierrot some people
What an unfortunate name
Some people have the low down notion
He is the one to blame
Some people like to bake a honey coiled ham
Some people like to roast a leg of lamb
Some people have a complicated coat to mend
Well all be milking goats in the end
Oh poor old Pierrot some people
What an unfortunate name
Some people have the low down notion
He is the one to blame",170.0
9717,357178,1.170731707317073,1.7439024390243902,0.6713286713286712,0.375,82.0,382815,2.0,0.015671641791044775,0.008695987827449422,0.01791044776119403,0.01791044776119403,0.015671641791044775,0.008695987827449422,0.01791044776119403,0.008955223880597015,1.0,0.0,a-ghost-of-a-chance,2016,duke-ellington,Jazz,Jazz,"I need your love so badly I love you oh so madly
But I dont stand a ghost of a chance with you
I thought at last Id found you but other lovers surround you
And I dont stand a ghost of a chance with you
If youd surrender just for a tender kiss or two
You might discover that Im the lover meant for you
And Id be true but whats the good of scheming
I know I must be dreaming",82.0
10856,312116,0.9896907216494846,1.4742268041237114,0.6713286713286714,0.17647058823529413,97.0,416617,0.2,0.008955223880597015,0.007685708014254761,0.011940298507462687,0.011940298507462687,0.008955223880597015,0.007685708014254761,0.011940298507462687,0.0014925373134328358,1.0,0.0,people,2016,esther-phillips,Jazz,Jazz,"People
People who need people
Are the luckiest people in the world
Were children needing other children
And yet letting a grownup pride
Hide all the need inside
Acting more like children than children
Lovers are very special people
Theyre the luckiest people in the world
With one person one very special person
A feeling deep in your soul
Says you were half now youre whole
No more hunger and thirst
But first be a person who needs people
People who need people
Are the luckiest people in the world
With one person one very special person",97.0
9381,224705,0.7328244274809159,1.0916030534351144,0.6713286713286714,0.1153846153846154,131.0,372672,0.2857142857142857,0.00746268656716418,0.006110101577051103,0.011940298507462687,0.011940298507462687,0.00746268656716418,0.006110101577051103,0.011940298507462687,0.004477611940298508,1.0,0.0,ridin-high,2013,ella-fitzgerald,Jazz,Jazz,"Lifes great lifes grand
Future all planned
No more clouds in the sky
Howm I ridin Im ridin high
Someone I love
Mad for my love
So long Jonah goodbye
Howm I ridin Im ridin high
Floating on a starlit ceiling
Doting on the cards Im dealing
Gloating because Im feeling so haphaphappy Im slaphappy
So ring bells sing songs
Blow horns beat gongs
Our love never will die
Howm I ridin Im ridin high
Someone I love
Mad for my love
So long Jonah goodbye
Howm I ridin Im ridin high
Floating on a starlit ceiling
Doting on the cards Im dealing
Gloating because Im feeling so haphaphappy Im slaphappy
So ring bells sing songs
Blow horns beat gongs
Our love never will die
Howm I ridin Im ridin high",131.0
9541,197966,0.18786692759295487,0.27984344422700586,0.6713286713286714,0.02127659574468085,511.0,377775,0.027777777777777776,0.004477611940298508,0.007317021948466097,0.01492537313432836,0.01492537313432836,0.004477611940298508,0.007317021948466097,0.01492537313432836,0.0014925373134328358,0.8333333333333334,0.16666666666666666,on-and-on,2006,gladys-knight-and-the-pips,Jazz,R&B,"Bet your life
Ill be yeah
A better woman you see
All because
You proved out to be a better man for me
You build me up with so much affection
You build me up with so much affection
And you make me realize my needs
You make me realize my needs
You seem to move in the right direction
Seem to move in the right direction
Makin love
Makin love
All we please
Makin love
Makin love
Oh here we go
On and on
On and on
On and on
Here we go
On and on
On and on
On and on
On and on
On and on
On and on
On and on
We gotta go
On and on
Keep on movin
On and on
On and on
On and on
How can I
How can I show you how
I want to now
Prove all my love
But Im so afraid
To take a part
Dont break my heart
The way so many lovers do
So good I feel
Cause the loves real
Having tons of fun
Since the love begun
Huggin and a lovin
On and on
Gettin with the kissin
On and on
Chills I feel whenever youre near
Stickin like glue I keep a lovin you
On and on
On and on
Ow
Keep on movin
On and on
We gotta go
Keep on movin
Keep on groovin
On and on
On and on
Hey hey hey
On and on
On and on
We gotta go
How can I
Work out this sweet relation
Let us deal with love
Keepin our hearts together
With no temptation
Keepin us lovin
Keepin us lovin
Going
On and on
On and on
On and on
On and on
On and on
We gotta go
On and on
Keep on movin
On and on
Keep on groovin
On and on
On and on
On and on
We gone
On and on
I want to know
I know you feel like I feel
Thats why weve got a love thats real
So lets keep on groovin the way we do
Lets just keep on movin
If were gonna make it through
Ha
Huggin and a lovin
Huggin and a lovin
Gettin with the kissin
Gettin with the kissin
Gettin with the kissin
Gettin with the kissin
Huggin and a lovin
Huggin and a lovin
Huggin and a lovin
Ow
Gettin with the kissin
Yeah
Gettin with the kissin
Mmm
Huggin and a lovin
Ohhh ho
Tears I fear whenever youre near
Stickin like glue I keep a lovin you
Keep a lovin you
On and on
On and on
Keep on groovin
On and on
We gotta move
We gotta groove
Keep on movin
On and on
On and on
Ow
We gotta move
On and on
On and on
Keep on groovin
On and on
Hey hey hey hey
On and on
On and on
Keep on movin
Keep on groovin
On and on
On and on
On and on
On and on
On and on
On and on",511.0
1140,46648,0.6486486486486487,0.9662162162162162,0.6713286713286714,0.2727272727272727,148.0,29288,1.0,0.020895522388059702,0.010261683363186195,0.023880597014925373,0.023880597014925373,0.020895522388059702,0.010261683363186195,0.023880597014925373,0.011940298507462687,1.0,0.0,fireball-mail,2007,ernest-tubb,Country,Country,"Here she comes look at her roll there she goes eatin that coal
Watch her fly huggin the rails let her by by by its the fireball mail
Let her go look at her steam hear her blow whistle and scream
Like a hound a waggin his tail Dallas bound bound boud its the fireball mail
Engineer makin up time tracks are clear look at her climb
See that freight clearin the rail bet shes late late late its the fireball mail
Watch her swerve look at her sway get that curve out of the way
Watch her fly look at her sail let her by by by thats the fireball mail
Now here she comes look at her roll there she goes eatin that coal
Watch her fly huggin the rails let her by by by the fireball mail
Let her by by by the fireball mail",148.0
12025,72224,0.6233766233766234,0.9285714285714286,0.6713286713286712,0.10344827586206896,154.0,450884,0.125,0.008955223880597015,0.011622545172488384,0.019402985074626858,0.019402985074626858,0.008955223880597015,0.011622545172488384,0.019402985074626858,0.0029850746268656717,0.0,0.0,refugio-de-amor-you-are-my-home,2008,chayanne,Pop,Pop,"Toda mi vida soaba poder encontrarte
Why entre tus brazos suave why despacio entregarme
Mi noche la ilumin la luz de tu amor
A tu lado me siento ser yo
Tu corazn
Es el hogar de mis sueos
Donde me pierdo why me encuentro
Es mi refugio de amor
Tu corazn
Es el hogar de mis sueos
Donde me pierdo why me encuentro
Es mi refugio de amor
Tu corazn
Me despert el sentimiento
Hare sentirme completo
Vibramos al mismo latir de un corazn
Es en la luz de ts ojos que llego a encontrar mi paz
Slo a tu lado no existe tiempo ni espacio
Por donde quiera que ests contigo estar
Te he buscado por cada rincn
Tu corazn
Es el hogar de mis sueos
Donde me pierdo why me encuentro
Es mi refugio de amor
Tu corazn
Me despert el sentimiento
Hare sentirme completo
Vibramos al mismo latir
De un corazn",154.0
4645,285802,0.25263157894736843,0.3763157894736842,0.6713286713286714,0.04918032786885247,380.0,183243,0.0625,0.008955223880597015,0.012508397560596277,0.016417910447761194,0.016417910447761194,0.008955223880597015,0.012508397560596277,0.016417910447761194,0.0014925373134328358,1.0,0.0,juice-box,2007,gorilla-zoe,Hip-Hop,Hip-Hop,"Chorus
I make a Juice box wet wet wet wet wet wet
I make a Juice box drip drip drip drip drip drip
I make a Juice box talk talk talk talk talk talk
I make a juice box pop pop pop pop pop pop
Verse 1 Gorilla Zoe
My eyes low
Chinky like Mr Miyagi
Extra fresh Im drippin to isa miyaki
Wax on wax off like Karate kid
28s on tha Chevy ya know what it is
Me  my dogs hit the club like bam
The trunk be like wam
Them hoes be like damn
Walk up in the club neighborhood superstars
Buyin up the bar cushin a cigar
A bitch on each arm and both them hoes foreign
Menagin widcha boy tryna drink my unborn
Lickin on each otha acrobatics wid they tongue
Shake it like Beyonce go ring the alarm
Chorus
Verse 2 Gorilla Zoe
I go hard
Hard like a rock
I pogo stick a bitch
Until she holla stop
The juice box wet
Drippin like a model
Treat her like a rope
And tie her in a knot
Hood nigga shit meet me at the travellodge
Bring some redbulls and some Trojan extra large
Work a big chop she gon lose a lot of carbs
Make that juice box talk man I make that pussy fart
The girl cant win
Once I get it in
I turn her ass over
And make her back In
I beat it for an hour
Than I rest for 10
And grab another rubber
And do it all again
Chorus
Verse 3 Yung Joc
Is it the way I say my name
The way I rock my chain
The way I walk into the club
Drive the hoes insane
I roll with hood figgas
Real niggas money gettas
Fuck with us ay choppa hit ya
Choppa split ya shit
Uh enough of all that
Tryna make a juice box wet fall back
Now whip it out what do u call that
She got skin baby girl haul ass
But I just follow the drip follow the drip now
Shes all on my dick shes all on my dick wow
Shes rockin her hips shes rockin her hips pow
Now shes callin it quits callin it quits
Chorus",380.0
3437,152341,0.1991701244813278,0.2966804979253112,0.6713286713286712,0.05172413793103448,482.0,104804,0.13333333333333333,0.011940298507462687,0.01389849674399288,0.022388059701492536,0.022388059701492536,0.011940298507462687,0.01389849674399288,0.022388059701492536,0.0029850746268656717,1.0,0.0,me-name-is-junior-gong,2007,damian-junior-gong-marley,Hip-Hop,Hip-Hop,"Me name Jr Gong me tellin you
Youngest veteran me tellin you
Me name Jr Gong me tellin you
Youngest veteran
I man say excuse me for a moment for a introduction
Fus one fi mi Muma but mi Pupa last son
Like some fruits in due season a so Jr Gong come
And mi deh round dis ya music from mi small and mi young
Mi use to play Familyman bass knock Carlys drum
And any question you can ask I man can answer mi son
Me name Jr Gong me tellin you
Youngest veteran me tellin you
Me name Jr Gong me tellin you
Youngest veteran
Well Jr Gong is coming up and doing well excellent
Treat the people right you stand out predominant
Loving dont cost not a farthing neither a cent
But should you spend the money that a money well spent
Anyway bigging up JAH JAH blowing breath like a vent
Listen to the girls dem with angelic talent
Chant Nyahbinghi burning up the serpent
Please we teach the youths them LOVING not violence
And from you naw say LOVING we beg you keep silent
I say LOVING LOVING not violence
And from you naw say LOVING me beg you keep Lord
I said look who is driving Ms Daisy
The whole world is getting so hazy
The people they are getting so crazy
The wonders they dont seem to amaze me
Its been a long time the worlds been waiting for this
Well Jr Gong him come again him have some brand new lyrics
Its been a long time the worlds been waiting for this
And them love Raggamuffin thru him style and tactics
Me name Jr Gong me tellin you
Youngest veteran me tellin you
Me name Jr Gong me tellin you
Youngest veteran
I man say excuse me for a moment for a introduction
Fus one fi mi Muma but mi Pupa last son
Like some fruits in due season a so Jr Gong come
And mi deh round dis ya music from mi small and mi young
Mi use to play Familyman bass knock Carlys drum
And any question you can ask I man can answer mi son
Me name Jr Gong me tellin you
Youngest veteran me tellin you
Me name Jr Gong me tellin you
Youngest veteran
Its been a long time the worlds been waiting for this
Well Jr Gong him come again him have some brand new lyrics
Its been a long time the world is waiting for this
I man greet you with a smile or I man greet you with a kiss
Them love Raggamuffin through him style and tactics
Them love Ju Ju Royal through him fun and gimmicks
The love Mr MARLEY cause himLord
Me name Jr Gong me tellin you
Youngest veteran me tellin you
Me name Jr Gong me tellin you
Youngest veteran",482.0
4215,211905,0.1198501872659176,0.17852684144818975,0.6713286713286714,0.035294117647058816,801.0,155988,0.045454545454545456,0.013432835820895522,0.011538597840243784,0.023880597014925373,0.023880597014925373,0.013432835820895522,0.011538597840243784,0.023880597014925373,0.004477611940298508,1.0,0.0,bounce,2016,2-chainz,Hip-Hop,Hip-Hop,"3 chainz owww
Caught up in my bullshit put your head on backwards
And skate off after engage in laughter bout what just happened
Fingers and napkins get sent to mammies is that too graphic
Catch you in traffic you sitting daffy like stealing candy
My ceilings absent my wheels are massive my friends assassins
All of us bastards our mothers queens and our women dancers
My rivers rapid my fins are splashin my gills are flappin
I bend some matches then sip some gas and went kissed a dragon
Im really rappin Im finger snappin Im pistol packin
Yall niggas slippin my swag is drippin so heres a napkin
Whats really happnin bro
Verbal attackin Im showing passion
Know what I mean see Im the king like Im from Akron
Im going overboard somebody call the captain
And when it come to getting checks I always want the fat ones
Im so high I can sing to a chandelier
My flow a glass of Ace of Spade and yours a can of beer
Too many bitches too many blunts too many buttons
Not enough bullets them niggas buggin the squad is comin
AK on shoulder no shoulder shruggin aim at your nugget
My weed sticky like acupuncture and Magnus honey
Knock on the side door three times and have your money
Or get to steppin like Kappas stompin Ill slap a junkie
Im having lunch with Italian Sonny dont ask the subject
Lord why you took Rabbit from me he say dont ask me nothing
Too many bodies too many bangers too many bundles
Not enough bullets these niggas buggin I heard they stung you
Its gon be trouble we come through and catch you while you cuddle
Them shotgun barrels like tunnels nigga dont even mumble
Im back to ballin Im in the back full of Magnums only
Pull on the scene and I fuck your queen playing Pastor Troy
Our weed ready turkey spaghetti and Castrol oil
Thats codeine turn your guillotine to a fashion show
In 4 minutes Ill turn this into forensics in a foreign car with a foreign broad
Thats long winded paper long and you taking long you just dont get it
Hung the phone up and Satan told me want a song with me
Hotter than Mississippi the summer of 1950s
In a van full of some niggas and white bitches
Get pulled over for swervin like Hi officer
When he ask me why I was swerving Im high officer
I can make it bounce by myself
I can make it bounce by myself
I can make it bounce by myself
I can make it bounce by myself
I can make it bounce by myself
I can make it bounce by myself
I can make it bounce by myself
I can make it bounce by myself
Got a mansion a condo a cabin I sleep in my Phantom
So high dancing with the stars to the Star Spangled Banner
I change your channel I change your pattern I ring your Saturn
I bang your madam she get on top and I shake the ladder
I make her straddle then gather and calculate the data
I listen up for the snakes or the baby rattle
I play the shadows dont play no games I straight get at em
Im on the chronic all day like its my favorite album
A plate of salmon the Cayman Islands a stripper dancer
If I dont get the car first Ill have a temper tantrum
Im innovative I demonstrated this nigga played it
I dont care if you owe me a nick nigga you need to pay me
I kiss ya lady eat her pussy then kiss the baby
Get situated get keys off table then leave her 80
I really made it get it maid Schwarzenegger
Wont wrestle niggas I spatula all you action figures
Im so high the blunt feel like a dumbbell
These niggas tiny like a spider on a Spud Webb
I got some upscale cocaine on my thumbnail
I feed it to my fun girls they say fuck yeah
Im doing this shit like whatever
When I go Imma leave for the better
I told her you dig like a shovel
I want a Ferrari in yellow
Just so I can match all my yellow bitches
I been a playa since elementary
I got more bars than a penitentiary
I got a clip that hang several inches
I can make it bounce by myself
I can make it bounce by myself
I can make it bounce by myself
I can make it bounce by myself
I can make it bounce by myself
I can make it bounce by myself
I can make it bounce by myself
I can make it bounce by myself",801.0
12554,192485,0.2782608695652174,0.4144927536231884,0.6713286713286714,0.03409090909090909,345.0,471358,0.18181818181818185,0.005970149253731343,0.005271027216543867,0.008955223880597015,0.008955223880597015,0.005970149253731343,0.005271027216543867,0.008955223880597015,0.0029850746268656717,1.0,0.0,straight-through-my-heart,2009,backstreet-boys,Pop,Pop,"Oh oh oh
In the heart
Of the night
When its dark
In the lights
I heard the loudest noise
A gunshot on the floor
Oh oh
I looked down
And my shirts turning red
Im spinning around
Felt her lips on my neck
And her voice
In my ear
Like I missed you
Want you tonight
Straight through my heart
A single bullet got me
I cant stop the bleeding
Oh oh
Straight through my heart
She aimed and she shot me
I just cant believe it
Oh oh
No I cant resist
And I cant be hit
I just cant escape this love
Straight through my heart
Soldier down my heart
Soldier down my heart
Thought I moved
More than on
Thought I could
Fool her charm
I really wanna go
But I cant leave her alone
Oh oh
Hear the sound
Of a love so loud
I just cant
I just cant
Ignore this feeling
Said she missed me
And she wants me
Wants me tonight
Straight through my heart
A single bullet got me
I cant stop the bleeding
Oh oh
Straight through my heart
She aimed and she shot me
I just cant believe it
Oh oh
No I cant resist
And I cant be hit
I just cant escape this love
Straight through my heart
Soldier down my heart
Soldier down my heart
In the heart
Of the night
When its dark
In the lights
I heard the loudest voice
A gunshot on the floor
Oh oh
Straight through my heart
A single bullet got me
I cant stop the bleeding
Oh oh
Straight through my heart
She aimed and she shot me
I just cant believe it
Oh oh
No I cant resist
And I cant be hit
I just cant escape this love
Straight through my heart
Soldier down my heart
Soldier down my heart
Straight through my heart
Soldier down my heart
Soldier down my heart
My heart my heart my heart
Straight through my heart
Soldier down my heart
Soldier down my heart
Oh oh",345.0
16473,296312,0.3983402489626556,0.5933609958506224,0.6713286713286712,0.1,241.0,609037,0.25,0.011940298507462687,0.009381937905849666,0.01791044776119403,0.01791044776119403,0.011940298507462687,0.009381937905849666,0.01791044776119403,0.00746268656716418,0.2857142857142857,0.7142857142857143,whisky-makes-the-world-go-round,2008,darryl-worley,Rock,Rock,"Never was much of a drinking man
Just a good cold beer every now and then
But I met the boys last night at the Dead Dog Lounge
They talked me into a shot and I was feelin fine
They said see what you been missing all this time
Whiskey makes the world go round
One led to another let me tell you brother
It aint no lie I went to sleep last night
with one foot on the ground
Cause whiskey makes the world
go round and round and round and round
I came to about ten to four
I was laying on the bathroom floor
I got up but I got right back down
That old rug started moving up under my feet
I put a big bear hug on that big white seat
Whiskey makes the world go round
One led to another let me tell you brother
It aint no lie I went to sleep last night
with one foot on the ground
Cause whiskey makes the world
go round and round and round and round
Every time I closed my eyes
the house would start to spin
I swore if I got out alive Id never drink again
One led to another let me tell you brother
It aint no lie I went to sleep last night
with one foot on the ground
Cause whiskey makes the world
go round and round and round and round",241.0
7037,184195,0.6233766233766234,0.9285714285714286,0.6713286713286712,0.1153846153846154,154.0,300723,0.2857142857142857,0.00746268656716418,0.009285879778926505,0.016417910447761194,0.016417910447761194,0.00746268656716418,0.009285879778926505,0.016417910447761194,0.005970149253731343,1.0,0.0,tatted-lace,2009,alela-diane,Indie,Indie,"Gold around those fingers shown
Bound for to carry home
Fond of the flattest field
But you know there are bones buried deep down below
Tatted lace frail figure graced
That has since been torn and stained
Tatted lace frail figure graced
That has since been torn and stained
And put and put so far away oh so far away
Novels we dont write
Hearts been lost in flight
Skin in the black of night
Love is a sinking kite
Tatted lace frail figure graced
That has since been torn and stained oh
Tatted lace frail figure graced
That has since been torn and stained
And put and put so far away oh so far away
Gold around those fingers shown
Bound for to carry home
Suitcase filled with stones
Snow keeps me alone
Suitcase filled with stones
Snow keeps me alone all alone
All alone all alone
All alone all alone all alone",154.0
818,3928,0.7384615384615385,1.1,0.6713286713286714,0.125,130.0,20786,0.6666666666666666,0.008955223880597015,0.010990465375416916,0.013432835820895522,0.013432835820895522,0.008955223880597015,0.010990465375416916,0.013432835820895522,0.0014925373134328358,1.0,0.0,my-heart-is-yours,2008,dale-watson,Country,Country,"Its been through hell and back
Been broke showin cracks
But its yours my heart is yours
Its been a while since it had to feel
Love shy and newly healed
But its yours my heart is yours
Bridge
Lets take it easy its easy to see girl
It still aint that strong
Its barely beaten from being so beaten
For so long
Its been through hell and back
Been broken showin cracks
But its yours my heart is yours
Instrumental
Bridge
Lets take it easy its easy to see girl
It still aint that strong
Its barely beaten from being so beaten
For so long
Its been through hell and back
Been broken showin cracks
But its yours my heart is yours
Baby its yours my heart is yours",130.0
2311,359449,0.48,0.715,0.6713286713286714,0.1153846153846154,200.0,59401,0.2857142857142857,0.011940298507462687,0.01350153531924759,0.016417910447761194,0.016417910447761194,0.011940298507462687,0.01350153531924759,0.016417910447761194,0.004477611940298508,0.0,0.0,el-ultimo-beso,2016,el-trono-de-mexico,Country,Folk,"Hoy es el utimo intento
Hoy aceptÃ© que perdÃ­
Que hago con todos los sueÃ±os
Que imagine junto a ti
Ya casi estÃ¡n tus maletas
Se muy bien que esta vez no regresas
Por eso quiero que nos abracemos antes que cierres la puerta
Para darnos el Ãºltimo beso
Y llevarnos por siempre el recuerdo
De un inmenso amor que sin darnos cuenta nos dijo adios
Ahora que te vas como se lo explico a mi corazÃ³n
Para darnos el Ãºltimo beso y despedir nuestro amor con respecto
Si hasta el dia de hoy no pude lograr hacerte feliz
Aunque yo comprendo tu decisiÃ³n te quiero pedir
Un Ãºltimo beso
Ya casi estÃ¡n tus maletas
Se muy bien que esta vez no regresas
Por eso quiero que nos abracemos antes que cierres la puerta
Para darnos el Ãºltimo beso
Y llevarnos por siempre el recuerdo
De un inmenso amor que sin darnos cuenta nos dijo adios
Ahora que te vas como se lo explico a mi corazÃ³n
Para darnos el Ãºltimo beso y despedir nuestro amor con respecto
Si hasta el dia de hoy no pude lograr hacerte feliz
Aunque yo comprendo tu decisiÃ³n te quiero pedir
Un Ãºltimo beso",200.0
6498,184843,0.3902439024390244,0.5813008130081301,0.6713286713286714,0.12,246.0,284010,0.14285714285714285,0.01492537313432836,0.014919791568934563,0.022388059701492536,0.022388059701492536,0.01492537313432836,0.014919791568934563,0.022388059701492536,0.0029850746268656717,0.5,0.5,jeanette,2010,chase-coy,Indie,Indie,"Dear friend
Sometimes I know the world can get you down
Just know Ill always be around to talk about it
And even when the night seems darkest
And hope is far away Ill be right beside you on that day
No matter where our lives take us even if we end up in different places
I promise Ill always answer when you call
And when you dont have a shoulder left to cry on
Ill be the single thing you can rely on
Ill promise ill be there to catch your tears as they fall
Dear Friend
I know sometimes that I have let you down
Just know Ill always be around and workin on it
And even when life seems the hardest and nothing feels okay
Ill be right beside you on that day
No matter where our lives take us even if we end up in different places
I promise Ill always answer when you call
And when you dont have a shoulder left to cry on
Ill be the single thing you can rely on
Ill promise ill be there to catch your tears as they fall
No matter where our lives take us even if we end up in different places
I promise Ill always answer when you call
And when you dont have a shoulder left to cry on
Ill be the single thing you can rely on
Ill promise ill be there to catch your tears as they fall",246.0
13677,47954,0.2962962962962963,0.4413580246913581,0.6713286713286712,0.04477611940298507,324.0,514635,0.17647058823529413,0.00746268656716418,0.0069865599563101784,0.01492537313432836,0.01492537313432836,0.00746268656716418,0.0069865599563101784,0.01492537313432836,0.0029850746268656717,1.0,0.0,if-we-were,2007,belinda,Pop,Pop,"Maybe Ill treat you better
Maybe Ill be your friend
Maybe Ill wear your sweater
Maybe Ill find some time
To go shopping
And buy you nicer clothes
Cause the ones youve got have got to go
Ill cook your dinner
Put some meat on those bones
Thats the least I could do
Id be so good for you
I build you up
Ill be the best
Youd have it all
If we were if we were
Youd never be
So damn depressed
If we were if we were
I build you up
Youd never rest
If we were if we were
Wed be the most beautiful mess
If we were forever
Maybe Ill do your laundry
Maybe Ill scratch your back
Tell you I adore you
Make you feel like a man
And all of that
Now wouldnt that be nice
And youve got a life wouldnt think less
Ill drive you crazy for the rest of your life
Thats the least I could do
Id be so good to you
I build you up
Ill be the best
Youd have it all
If we were if we were
Youd never be
So damn depressed
If we were if we were
I build you up
Youd never rest
If we were if we were
Wed be the most beautiful mess
If we were forever
You dont realize what your missing
All the huggin all the kissin
Shut up and listen to me
But were not
I forgot
I build you up
Ill be the best
Youd have it all
If we were if we were
Youd never be
So damn depressed
If we were if we were
I build you up
Youd never rest
If we were if we were
Wed be the most beautiful mess
If we were forever
You dont realize what your missing
All the huggin all the kissin
Shut up and listen to me
But were not
I forgot",324.0
17436,275798,0.8347826086956521,1.2434782608695651,0.6713286713286714,0.125,115.0,637899,0.6666666666666666,0.00746268656716418,0.008704941148373004,0.013432835820895522,0.013432835820895522,0.00746268656716418,0.008704941148373004,0.013432835820895522,0.0014925373134328358,1.0,0.0,unbreakable,2006,evermore,Rock,Rock,"Youre a shooting star
That is what you are
You broke into my world but didnt get far
cause were looking for connection
A feeling of protection
And from where I stand
My only chance is you
Weve got something
And I wish that you could see
That alone were nothing
But together we could be
Unbreakable
cause youre a shooting star
As I look from afar
You broke into this life and left a scar
cause Im looking for direction
Through mirrors and reflections
And from where I stand
My only chance is you
Weve got something
And I wish that you could see
That alone Im nothing
But together we could be
Unbreakable",115.0
9627,66423,1.2307692307692308,1.8333333333333333,0.6713286713286714,0.25,78.0,380105,1.3333333333333333,0.008955223880597015,0.004121191212194178,0.011940298507462687,0.011940298507462687,0.008955223880597015,0.004121191212194178,0.011940298507462687,0.00746268656716418,1.0,0.0,i-fall-in-love-too-easy,2006,chet-baker,Jazz,Jazz,"I fall in love too easily
I fall in love too fast
I fall in love too terribly hard
For love to ever last
My heart should be well schooled
Cause Ive been fooled in the past
But still I fall in love so easily
I fall in love too fast
My heart should be well schooled
Cause Ive been fooled in the past
But still I fall in love too easily
I fall in love too fast",78.0
16293,18911,1.032258064516129,1.5376344086021505,0.6713286713286714,0.125,93.0,603456,0.6666666666666666,0.005970149253731343,0.00863554340036682,0.010447761194029851,0.010447761194029851,0.005970149253731343,0.00863554340036682,0.010447761194029851,0.0014925373134328358,0.0,1.0,neverland,2007,bella-morte,Rock,Rock,"Dont lie awake
Restless cold
Drown yourself
Into the deep Neverland
Drown yourself
Just close your eyes silently
See the gleam of sand of solace
Rise
Fall before the Fey goodnight
One last look into the eyes
Tarry for youll never die
For now and ever with us
Nocturnas call throughout time
And before
Through ancient seas and dark lands
Long before
Engulfing dreams enthralling
The collapsing skies engraved
Call
Fall before the Fey goodnight
One last look into the eyes
Tarry for youll never die
For now and ever with us
Rise",93.0
596,345000,1.6551724137931034,2.4655172413793105,0.6713286713286712,0.42857142857142855,58.0,14877,1.5,0.016417910447761194,0.0157202051716172,0.016417910447761194,0.016417910447761194,0.016417910447761194,0.0157202051716172,0.016417910447761194,0.005970149253731343,1.0,0.0,born-to-be-with-you,2007,george-morgan,Country,Country,"By your side satisfied
Through and through cause I was born to be with you
Wondrously love can see
So I knew that I was born to be with you
Do I find peace of mind
Yes I do cause I was born to be with you
All life through yes I was born to be with you",58.0
2852,271483,0.48,0.715,0.6713286713286714,0.09090909090909093,200.0,72756,0.1111111111111111,0.010447761194029851,0.01210488277541528,0.01791044776119403,0.01791044776119403,0.010447761194029851,0.01210488277541528,0.01791044776119403,0.0014925373134328358,1.0,0.0,home-sweet-home,2008,blake-shelton,Country,Country,"I look out across corn rows from a dirt road
Babys kicked back in the front seat
Got her bare fit hanging out the window
We take a trip down memory lane
Dirt on the truck no chance of rain
My third generation farming friends all pray that its on the way
And if it dont show up well be alright
Because folks round here wouldnt take a million
For a different life
Chorus
Home sweet home
I thank my lucky stars at night
I was raised down here and raised up right
And my pride youve got that right
Home sweet home
Where a little bit goes long way
And we shut her down on sundays
I wont ever get too far away
From Home sweet home
Pull down to the cane bridge
Park in the ditch
Folks and poles are lined up
A little kid holds a stringer up
Got a mess of fish
I drive away with a smile on my face
Knowing that this place is blessed
By Gods amazing grace
Chorus
Know matter I go
Or where the road might leave
This little speck on the map will always be
Chorus
Yeah Im coming home",200.0
